# CELLxGENE census 2023-05-15 — census_info/datasets, as served from s3://cellxgene-census-public-us-west-2/cell-census/2023-05-15/soma/
# census_build_date=2023-05-15 total_cell_count=57880760 unique_cell_count=36673205 datasets=562
# Regenerate with scripts/snapshot_census.py; rows sorted by dataset_id so the bytes are reproducible.
dataset_id,collection_id,collection_name,collection_doi,dataset_title,dataset_total_cell_count
cac02b79-9f54-4668-9235-60d3b76a4197,fc77d2ae-247d-44d7-aa24-3f4859254c2c,Cellular heterogeneity of human fallopian tubes in normal and hydrosalpinx disease states identified by scRNA-seq,10.1101/2021.09.16.460628,scRNA-seq analysis of non-ciliated epithelial cells of healthy human fallopian tubes,14285
caf8670f-e647-4f0c-bfba-163aa84ce602,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Supercluster: Deep-layer corticothalamic and 6b,78396
cb5efdb0-f91c-4cbd-9ad4-9d4fa41c572d,20a1dadf-a3a7-4783-b311-fcff3c457763,Phenotypic variation of transcriptomic cell types in mouse motor cortex,10.1038/s41586-020-2907-3,Excitatory neurons integrated with 10X sequencing MOp data,93829
cbd62079-bed8-4aa1-9659-670f9cb51f9d,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,Diaphragm — A single-cell transcriptomic atlas characterizes ageing tissues in the mouse,1858
ccfdcad0-7104-46b9-addf-fd66a2a15907,2f4c738f-e2f3-4553-9db2-0582a38ea4dc,Cell Types of the Human Retina and Its Organoids at Single-Cell Resolution,10.1016/j.cell.2020.08.013,Periphery - Cell Types of the Human Retina and Its Organoids at Single-Cell Resolution,34723
cd4c96bb-ad66-4e83-ba9e-a7df8790eb12,93eebe82-d8c3-41bc-a906-63b5b5f24a9d,Single-cell proteo-genomic reference maps of the hematopoietic system enable the purification and massive profiling of precisely defined cell states,10.1038/s41590-021-01059-0,3 healthy young and 3 healthy old bone marrow donors (Reference sample),49057
cd77258f-b08b-4c89-b93f-6e6f146b1a4d,180bff9c-c8a5-4539-b13b-ddbc00d643e6,Molecular characterization of selectively vulnerable neurons in Alzheimer's Disease,10.1038/s41593-020-00764-7,Molecular characterization of selectively vulnerable neurons in Alzheimer’s Disease: EC excitatory neurons,8362
cda2c8cd-be1c-42e5-b2cd-162caa1c4ce7,de13e3e2-23b6-40ed-a413-e9e12d7d3910,A cell atlas of human thymic development defines T cell repertoire formation,10.1126/science.aay3224,Figure 1 - A cell atlas of human thymic development defines T cell repertoire formation,255901
cdefb878-7f00-4b9d-9eda-b3652cfac0c8,2d2e2acd-dade-489f-a2da-6c11aa654028,A human fetal lung cell atlas uncovers proximal-distal gradients of differentiation and key regulators of epithelial fates,10.1016/j.cell.2022.11.005,Cilium,1641
cec9f9a5-8832-437d-99af-fb8237cde54b,939769a8-d8d2-4d01-abfc-55699893fd49,Integration of eQTL and a Single-Cell Atlas in the Human Eye Identifies Causal Genes for Age-Related Macular Degeneration,10.1016/j.celrep.2019.12.082,Retinal ganglion cells of human eye,1777
cfa3c355-ee77-4fc8-9a00-78e61d23024c,9c8808ce-1138-4dbe-818c-171cff10e650,A single-cell transcriptional roadmap of the mouse and human lymph node lymphatic vasculature,10.3389/fcvm.2020.00052,A Single-Cell Transcriptional Roadmap of the Mouse and Human Lymph Node Lymphatic Vasculature - human,4355
cfa755c1-48c5-4336-94f4-aa95eca4fbd5,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Supercluster: Choroid plexus,7689
d02287f3-408b-438d-9131-999e460cbd0e,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Paleocortex (PalCx) - Piriform cortex - Pir,36941
d0c12af4-c0e4-4c7b-873a-70752b449689,b1a879f6-5638-48d3-8f64-f6592c1b1561,Mapping the developing human immune system across organs,10.1126/science.abo0510,Stromal cells (all non-immune cells),318656
d1207c81-7309-43a7-a5a0-f4283670b62b,d36ca85c-3e8b-444c-ba3e-a645040c6185,A molecular atlas of the human postmenopausal fallopian tube and ovary from single-cell RNA and ATAC sequencing,10.1016/j.celrep.2022.111838,Ovary RNA,26134
d1cbed97-d88f-4954-8925-13302fe30b39,74e10dc4-cbb2-4605-a189-8a1cd8e44d8c,Spatial proteogenomics reveals distinct and evolutionarily conserved hepatic macrophage niches,10.1016/j.cell.2021.12.018,CD45 negative cells from human liver dataset,15481
d224c8e0-c28e-4360-9e42-b3977cd83f9f,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,Mesenchymal cells,8030
d2514440-d747-4d8d-b2c7-b58ef8b71fbe,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Thalamus (THM) - posterior nuclear complex of thalamus (PoN) - lateral geniculate nucleus (LG),48856
d288b10a-643e-44bd-b451-96e9588b2ee5,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Cerebral cortex (Cx) - Supramarginal gyrus (SMG) - A40,39053
d2b5efc1-14c6-4b5f-bd98-40f9084872d7,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Tail of Hippocampus (HiT) - Caudal Hippocampus - CA1-CA3,36886
d2fc9880-e6d3-4922-af5c-61f4f517adfa,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,,Oligo - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),99369
d319af7f-be2e-441e-8caa-3b8a88480e89,1d1c7275-476a-49e2-9022-ad1b1c793594,Cell Atlas of The Human Fovea and Peripheral Retina,10.1038/s41598-020-66092-9,Retinal ganglion cells of the human fovea and peripheral retina,11404
d3566d6a-a455-4a15-980f-45eb29114cab,93eebe82-d8c3-41bc-a906-63b5b5f24a9d,Single-cell proteo-genomic reference maps of the hematopoietic system enable the purification and massive profiling of precisely defined cell states,10.1038/s41590-021-01059-0,blood and bone marrow from a healthy young donor,15502
d3a83885-5198-4b04-8314-b753b66ef9a8,4b54248f-2165-477c-a027-dd55082e8818,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,10.1002/path.5751,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - Human Leukocyte Cells,19037
d41f45c1-1b7b-4573-a998-ac5c5acb1647,efd94500-1fdc-4e28-9e9f-a309d0154e21,HTAN MSK - Transcriptional connectivity of regulatory T cells in the tumor microenvironment informs novel combination cancer therapy strategies,,Transcriptional connectivity of regulatory T cells in the tumor microenvironment informs novel combination cancer therapy strategies,82991
d4cfefa0-3a35-44eb-b848-d7a725b481e7,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,NSCLC epithelial cells,9778
d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,b52eb423-5d0d-4645-b217-e1c6d38b2e72,Cells of the adult human heart,10.1038/s41586-020-2797-4,All — Cells of the adult human heart,486134
d5452b83-7c3d-4d7c-ab7a-c7fece7196c5,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Body of hippocampus (HiB) - Rostral CA3,8077
d582f63a-3c88-4e38-8cd3-8682dbe40f64,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Cerebral cortex (Cx) - Posterior intermediate orbital gyrus (POrG) - Caudal division of OFCi - A13,34919
d5c67a4e-a8d9-456d-a273-fa01adb1b308,3472f32d-4a33-48e2-aad5-666d4631bf4c,A single-cell transcriptome atlas of the adult human retina,10.15252/embj.2018100811,Retina,19694
d622cee4-56e1-44ba-8b05-fd2f0f2032e6,ae1420fe-6630-46ed-8b3d-cc6056a66467,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types,10.1038/s41586-021-03500-8,An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types: SMARTer_cells_MOp,6288
d6a5b240-cc8f-45c1-ad36-2fc291e15e8e,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Midbrain (M) - Pretectal region - PTR,25875
d6dfdef1-406d-4efb-808c-3c5eddbfe0cb,a48f5033-3438-4550-8574-cdff3263fdfd,HTAN VUMC - Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps,10.1016/j.cell.2021.11.031,Validation (Val) set of human colorectal tumor: Epithelial,57723
d7d7e89c-c93a-422d-8958-9b4a90b69558,bf325905-5e8e-42e3-933d-9a9053e9af80,Single-cell Atlas of common variable immunodeficiency shows germinal center-associated epigenetic dysregulation in B-cell responses,10.1038/s41467-022-29450-x,Activated PBMCs - Twins scRNA-seq,16901
d7dcfd8f-2ee7-4385-b9ac-e074c23ed190,120e86b4-1195-48c5-845b-b98054105eec,Spatiotemporal immune zonation of the human kidney,10.1126/science.aat5031,Fetal kidney dataset: full,27203
d87f3f91-dca4-494b-8993-c4e3008a8fa5,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,,Pvalb - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),81879
d8da613f-e681-4c69-b463-e94f5e66847f,e4c9ed14-e560-4900-a3bf-b0f8d2ce6a10,A molecular single-cell lung atlas of lethal COVID-19,10.1038/s41586-021-03569-1,A molecular single-cell lung atlas of lethal COVID-19,116313
d95ab381-2b7c-4885-b168-0097ed4e397f,939769a8-d8d2-4d01-abfc-55699893fd49,Integration of eQTL and a Single-Cell Atlas in the Human Eye Identifies Causal Genes for Age-Related Macular Degeneration,10.1016/j.celrep.2019.12.082,Cone cells of human eye,1378
d967b47c-a9e6-4337-b2f4-977f690cb67f,63d03351-06be-478e-a0db-f7a653b6b19b,Cell atlas of the human ocular anterior segment: Tissue-specific and shared cell types,10.1073/pnas.2200914119,Trabecular Meshwork and Corneal Scleral wedge,52309
d9b4bc69-ed90-4f5f-99b2-61b0681ba436,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses,10.1016/j.isci.2021.103115,B Cell/Plasmablast Sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,20000
da684768-fb01-455b-9f0f-b63a3e2f844f,6d203948-a779-4b69-9b3f-1ee1dadc3980,"Differential cell composition and split epidermal differentiation in human palm, sole, and hip skin",10.1016/j.celrep.2023.111994,UMAP visualization of fibroblast subclusters,2303
db0752b9-f20e-40b8-8997-992f3ae0bb2e,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses,10.1016/j.isci.2021.103115,Classical Monocyte sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,55348
db1d2c1b-2ee1-45d5-9d53-69a327cd77e6,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Cerebral cortex (Cx) - Middle frontal gyrus (MFG) - A46,31065
db55b719-6102-493a-9251-404bc501d0de,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,Bone marrow - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,14517
dbb4e1ed-d820-4e83-981f-88ef7eb55a35,d86517f0-fa7e-4266-b82e-a521350d6d36,HypoMap – a unified single cell gene expression atlas of the murine hypothalamus,10.1038/s42255-022-00657-y,HypoMap – a unified single cell gene expression atlas of the murine hypothalamus,384925
dd018fc0-8da7-4033-a2ba-6b47de8ebb4f,4b54248f-2165-477c-a027-dd55082e8818,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,10.1002/path.5751,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - Human Epithelial Cells,42127
dd03ce70-3243-4c96-9561-330cc461e4d7,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Cerebral cortex (Cx) - Perirhinal gyrus (PRG) - A35-A36,23732
ddb22b3d-a75c-4dd1-9730-dff7fc8ca530,44531dd9-1388-4416-a117-af0a99de2294,"Single-Cell, Single-Nucleus, and Spatial RNA Sequencing of the Human Liver Identifies Cholangiocyte and Mesenchymal Heterogeneity",10.1002/hep4.1854,Healthy human liver: integrated,73295
de104f7e-14fa-4795-bd19-b5ee2c1563e0,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,,L6 IT - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),40269
de17ac25-550a-4018-be75-bbb485a0636e,939769a8-d8d2-4d01-abfc-55699893fd49,Integration of eQTL and a Single-Cell Atlas in the Human Eye Identifies Causal Genes for Age-Related Macular Degeneration,10.1016/j.celrep.2019.12.082,Myeloid cells of human eye,395
de2c780c-1747-40bd-9ccf-9588ec186cee,4f889ffc-d4bc-4748-905b-8eb9db47a2ed,Immunophenotyping of COVID-19 and influenza highlights the role of type I interferons in development of severe COVID-19,10.1126/sciimmunol.abd1554,Immunophenotyping of COVID-19 and influenza highlights the role of type I interferons in development of severe COVID-19,59572
de4e7a0c-91b2-44e4-b382-87da74c9efb6,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,Large intestine - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,1887
de94c504-4b58-4f42-b68d-74a8e4892f0e,6d203948-a779-4b69-9b3f-1ee1dadc3980,"Differential cell composition and split epidermal differentiation in human palm, sole, and hip skin",10.1016/j.celrep.2023.111994,UMAP visualization of all 12 datasets,15243
de985818-285f-4f59-9dbd-d74968fddba3,c9706a92-0e5f-46c1-96d8-20e42467f287,A single-cell atlas of the healthy breast tissues reveals clinically relevant clusters of breast epithelial cells,10.1016/j.xcrm.2021.100219,A single-cell atlas of the healthy breast tissues reveals clinically relevant clusters of breast epithelial cells,31696
df287f8d-f50d-4620-ab96-489d559e6adc,fbc5881f-1ee3-4ffe-8095-35e15e1a08fc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate,10.1002/pros.24020,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Human Fibromuscular Stromal Cells,1295
dfdf1ae2-d624-4004-9353-f18b902f6bca,74e10dc4-cbb2-4605-a189-8a1cd8e44d8c,Spatial proteogenomics reveals distinct and evolutionarily conserved hepatic macrophage niches,10.1016/j.cell.2021.12.018,Myeloid cells from human liver dataset,40821
e006d4e3-35fa-44b4-9981-09a66c4322e5,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution,10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution: Muscularis,4211
e04daea4-4412-45b5-989e-76a9be070a89,5d445965-6f1a-4b68-ba3a-b8f765155d3a,A molecular cell atlas of the human lung from single cell RNA sequencing,10.1038/s41586-020-2922-4,"Krasnow Lab Human Lung Cell Atlas, Smart-seq2",9409
e067e5ca-e53e-485f-aa8e-efd5435229c8,b3e2c6e3-9b05-4da9-8f42-da38a664b45b,Multimodal single cell sequencing implicates chromatin accessibility and genetic background in diabetic kidney disease progression,10.1038/s41467-022-32972-z,Human kidney cortex snRNA-seq data from donors with and without diabetic kidney disease,39176
e0ed3c55-aff6-4bb7-b6ff-98a2d90b890c,f70ebd97-b3bc-44fe-849d-c18e08fe773d,A transcriptomic atlas of the mouse cerebellum reveals regional specializations and novel cell types,10.1101/2020.03.04.976407,A transcriptomic atlas of the mouse cerebellum,611034
e1f595f6-ba2c-495e-9bee-7056f116b1e4,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Cerebral cortex (Cx) - Middle Temporal Gyrus - MTG,107301
e2a3c32d-71e2-4f38-b19c-dfcb8729cf46,e2a4a67f-6a18-431a-ab9c-6e77dd31cc80,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra,10.1016/j.celrep.2018.11.086,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Epithelial Cells,24544
e2b469d4-b5c3-4a35-9d19-ee71ce61cae0,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,Spleen - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,35718
e3a7e927-2632-4575-993d-d0905cd5da8b,4796c91c-9d8f-4692-be43-347b1727f9d8,MSK SPECTRUM – Ovarian cancer mutational processes drive site-specific immune evasion,10.1038/s41586-022-05496-1,"MSK SPECTRUM - CD4+ T cells, CD8+ T cells, ILCs and NK cells",221315
e3b8c485-7811-407e-99ed-c7d574be9d7c,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,Pancreas - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,3384
e40c6272-af77-4a10-9385-62a398884f27,a48f5033-3438-4550-8574-cdff3263fdfd,HTAN VUMC - Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps,10.1016/j.cell.2021.11.031,Discovery (DIS) set of human colorectal tumor: Epithelial,65088
e463dae9-3fc1-476d-870e-d98a04c56cd6,e3f391f6-5a75-4e96-8450-da47c3d2a939,COVID-19 mRNA vaccine elicits a potent adaptive immune response in the absence of persistent inflammation observed in SARS-CoV-2 infection,,"M cells -- CV19 infection, vaccination and HC",41130
e4710a02-8abc-48d5-a3e8-9ae7e9d79bdb,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Supercluster: MGE interneuron,222434
e5233a94-9e43-418c-8209-6f1400c31530,a18474f4-ff1e-4864-af69-270b956cee5b,Single-cell RNA sequencing unifies developmental programs of Esophageal and Gastric Intestinal Metaplasia,10.1158/2159-8290.cd-22-0824,UMAP of all data,146583
e5b1115b-a486-49bb-bda3-8261822836e0,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Cerebral cortex (Cx) - Caudal cingulate gyrus (CgGC) - A23,35359
e6b2ce27-681b-4409-a053-2681875936e5,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Supercluster: Eccentric medium spiny neuron,40144
e6dad530-418b-47f9-af6e-472e56a7b314,939769a8-d8d2-4d01-abfc-55699893fd49,Integration of eQTL and a Single-Cell Atlas in the Human Eye Identifies Causal Genes for Age-Related Macular Degeneration,10.1016/j.celrep.2019.12.082,All cell types of human eye,100055
e763ed0d-0e5a-4b8e-9514-6da3d9e47956,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses,10.1016/j.isci.2021.103115,Platelet sub_clusters of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,7274
e80d4e1c-672f-496a-8f32-37eab34f727d,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,Spleen - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,3834
e84f2780-51e8-4cfa-8aa0-13bbfef677c7,74e10dc4-cbb2-4605-a189-8a1cd8e44d8c,Spatial proteogenomics reveals distinct and evolutionarily conserved hepatic macrophage niches,10.1016/j.cell.2021.12.018,All cells from human liver dataset,167598
e8681d74-ac9e-4be5-be14-1cf1bbd54dd7,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Thalamus (THM) - Anterior nuclear complex - ANC,31307
e8a11a27-9c47-4673-b65d-11b9cd6065e1,2d2e2acd-dade-489f-a2da-6c11aa654028,A human fetal lung cell atlas uncovers proximal-distal gradients of differentiation and key regulators of epithelial fates,10.1016/j.cell.2022.11.005,Epithelium (no cilium),9096
e8ac3386-31d4-48ba-aa70-1bae0cf020e7,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,,Lamp5_Lhx6 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),19385
e9175006-8978-4417-939f-819855eab80e,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,Myeloid cells,14072
ea01c125-67a7-4bd3-a8b0-e1b53a011b7e,13d1c580-4b17-4b2e-85c4-75b36917413f,Single cell derived mRNA signals across human kidney tumors,10.1038/s41467-021-23949-5,wilms,4636
ea426edb-4e86-4c53-ab17-5b952d94a31e,e2a4a67f-6a18-431a-ab9c-6e77dd31cc80,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra,10.1016/j.celrep.2018.11.086,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Fibromuscular Stromal Cells,2113
ebc2e1ff-c8f9-466a-acf4-9d291afaf8b3,8f126edf-5405-4731-8374-b5ce11f53e82,A blood atlas of COVID-19 defines hallmarks of disease severity and specificity,10.1016/j.cell.2022.01.012,"COMBAT project: single cell gene expression data from COVID-19, sepsis and flu patient PBMCs",836148
ec6c52b8-3368-4f72-a416-1ade0dab97bf,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,Limb muscle - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - Smart-seq2,3855
ec6ceff8-c8bc-488d-b6bf-30df2fa92169,a261413d-835b-4f1e-ab0c-dada55ea6afd,Identification of distinct tumor cell populations and key genetic mechanisms through single cell sequencing in hepatoblastoma,10.1038/s42003-021-02562-8,Modeling Hepatoblastoma: Identification of Distinct Tumor Cell Populations and Key Genetic Mechanisms through Single Cell Sequencing,67110
ecd9230d-c571-4dab-abd3-8b54c74833f0,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Thalamus (THM) - lateral nuclear complex of thalamus (LNC) - Pulvinar of thalamus - Pul,46453
ed11cc3e-2947-407c-883c-c53b043917c3,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Thalamus (THM) - Lateral nuclear complex (LNC) - ventral anterior nucleus of thalamus - VA,8573
ed2b673b-0279-454a-998c-3eec361edf54,e75342a8-0f3b-4ec5-8ee1-245a23e0f7cb,Pathogenic variants damage cell composition and single cell transcription in cardiomyopathies,10.1126/science.abo1984,DCM/ACM heart cell atlas: Fibroblasts,142816
ed33c203-233a-476a-a56b-28da945fdd32,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,"Dissection: Cerebral cortex (Cx) - Cuneus, caudal part - Peristriate Cortex - V2",32638
ed419b4e-db9b-40f1-8593-68fdf8dfb076,af893e86-8e9f-41f1-a474-ef05359b1fb7,Single-cell transcriptomic atlas for adult human retina,10.2139/ssrn.3991078,Non-neuronal cells in human retina,18011
ed5d841d-6346-47d4-ab2f-7119ad7e3a35,b0cf0afa-ec40-4d65-b570-ed4ceacc6813,Integrated analysis of multimodal single-cell data,10.1016/j.cell.2021.04.048,nygc multimodal pbmc,161764
ed852810-a003-4386-9846-1638362cee39,b52eb423-5d0d-4645-b217-e1c6d38b2e72,Cells of the adult human heart,10.1038/s41586-020-2797-4,Immune — Cells of the adult human heart,40868
edc8d3fe-153c-4e3d-8be0-2108d30f8d70,03f821b4-87be-4ff4-b65a-b5fc00061da7,Local and systemic responses to SARS-CoV-2 infection in children and adults,10.1038/s41586-021-04345-x,Airway,236977
ee195b7d-184d-4dfa-9b1c-51a7e601ac11,dfc09a93-bce0-4c77-893d-e153d1b7f9fa,Charting human development using a multi-endodermal organ atlas and organoid models,10.1016/j.cell.2021.04.028,Adult duodenum,5200
eec3e37d-ed41-4881-bc6e-aaf39a2c6eb0,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),38660
ef47280b-3e68-4188-a49a-7b8374c8a6f2,0b9d8a04-bb9d-44da-aa27-705bb65b54eb,Tabula Muris Senis,10.1038/s41586-020-2496-1,Pancreas - A single-cell transcriptomic atlas characterizes ageing tissues in the mouse - 10x,6201
f15e263b-6544-46cb-a46e-e33ab7ce8347,8191c283-0816-424b-9b61-c3e1d6258a77,Spatial multi-omic map of human myocardial infarction,10.1038/s41586-022-05060-x,Ischemia-snRNA-Spatial multi-omic map of human myocardial infarction,19722
f16f4108-7873-4035-9989-3748da1a7ff1,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Supercluster: Committed oligodendrocyte precursor,4720
f1f123cc-ca2c-460f-b7f1-88240efb1e82,6d203948-a779-4b69-9b3f-1ee1dadc3980,"Differential cell composition and split epidermal differentiation in human palm, sole, and hip skin",10.1016/j.celrep.2023.111994,UMAP visualization of keratinocyte subclusters,9471
f20f44ef-a0d4-4d94-87de-037fd47141f0,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Hypothalamus (HTH) - mammillary region of HTH (HTHma) - tuberal region of HTH - HTHtub,18728
f32c2c13-bb1a-4ffd-a457-60b64ecfa4cb,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Cerebral cortex (Cx) - Precentral gyrus (PrCG) - Primary motor cortex - M1C,116576
f3565fda-499a-4d20-bd92-563c09954c42,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Pons (Pn) - Pontine reticular formation (PnRF) - parabrachial nuclei - PB,24155
f502c312-05dc-4fd4-a762-92a63e92b539,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Paleocortex (PalCx) - Anterior Olfactory Nucleus - AON,31230
f512b8b6-369d-4a85-a695-116e0806857f,43d4bb39-21af-4d05-b973-4c1fed7b916c,Transcriptional Programming of Normal and Inflamed Human Epidermis at Single-Cell Resolution,10.1016/j.celrep.2018.09.006,Skin,68036
f54647ec-0c03-4775-8dac-5a477c10a3f5,3a2af25b-2338-4266-aad3-aa8d07473f50,Single-cell analysis of human B cell maturation predicts how antibody class switching shapes selection dynamics,10.1126/sciimmunol.abe6291,Human tonsil T cells scRNA,8753
f5a04dff-d394-4023-8811-65494e8bb11d,283d65eb-dd53-496d-adb7-7570c7caa443,Transcriptomic diversity of cell types across the adult human brain,10.1101/2022.10.12.511898,Dissection: Basal nuclei (BN) - Putamen - Pu,34416
